"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
3.084413992E1,-7.318580933E0,7.211553497E0,2.033670959E0,1.047396526E1
3.085413492E1,-7.122339020E0,6.985224152E0,1.890119476E0,1.015350290E1
3.086413092E1,-7.037764893E0,6.827751617E0,2.047292633E0,1.001697229E1
3.087412692E1,-7.130422211E0,6.780300293E0,2.332000580E0,1.011205319E1
3.088412192E1,-7.488178253E0,6.743626556E0,2.607876892E0,1.040914668E1
3.089411792E1,-7.971373444E0,6.752158813E0,2.800077209E0,1.081549239E1
3.090411292E1,-8.231682129E0,6.834038544E0,2.854563904E0,1.107308487E1
3.091410892E1,-8.314310303E0,6.899003448E0,2.794389038E0,1.115941820E1
3.092410492E1,-8.308921509E0,6.857090607E0,2.685565338E0,1.110270820E1
3.093409992E1,-8.314459991E0,6.711593170E0,2.455942841E0,1.096391276E1
3.094409592E1,-8.231831818E0,6.741530914E0,2.318079529E0,1.088966422E1
3.095409192E1,-8.040529633E0,6.901248779E0,2.308499451E0,1.084465404E1
3.096408692E1,-7.878566437E0,6.916367340E0,2.283202057E0,1.072944350E1
3.097408292E1,-7.842341766E0,6.919660492E0,2.299967194E0,1.070858883E1
3.098407792E1,-7.882907410E0,7.018005981E0,2.337389374E0,1.080999659E1
3.099407392E1,-7.848029938E0,7.160958710E0,2.402204590E0,1.089226746E1
3.100406992E1,-7.730075226E0,7.348219299E0,2.482587433E0,1.095050822E1
3.101406492E1,-7.715555420E0,7.460036774E0,2.422262878E0,1.100224075E1
3.102406092E1,-7.857160950E0,7.470814362E0,2.296524353E0,1.108251188E1
3.103405692E1,-7.988138580E0,7.468419342E0,2.146087189E0,1.114420637E1
3.104405192E1,-7.939639435E0,7.438032532E0,2.029928741E0,1.106719535E1
3.105404792E1,-7.666756897E0,7.374564514E0,2.047442322E0,1.083306896E1
3.106404292E1,-7.350165253E0,7.333549805E0,2.186353455E0,1.061065613E1
3.107403892E1,-7.105424194E0,7.381450195E0,2.448308716E0,1.053409111E1
3.108403492E1,-6.831194458E0,7.438331909E0,2.720891876E0,1.045931412E1
3.109402992E1,-6.557264099E0,7.434589691E0,2.906505890E0,1.033047012E1
3.110402592E1,-6.315367126E0,7.417076111E0,3.048111420E0,1.020724562E1
3.111402192E1,-6.140830078E0,7.491172028E0,3.138673096E0,1.018227485E1
3.112401692E1,-6.039341125E0,7.601043549E0,3.223546600E0,1.022940648E1
3.113401292E1,-5.913602600E0,7.600295105E0,3.148552551E0,1.013156279E1
3.114400792E1,-5.691913605E0,7.579787750E0,3.137176208E0,9.984635065E0
3.115400392E1,-5.448669434E0,7.575297089E0,3.239413605E0,9.877597131E0
3.116399992E1,-5.242847443E0,7.583979034E0,3.341950378E0,9.806774171E0
3.117399492E1,-5.022505646E0,7.682623901E0,3.348386993E0,9.770361735E0
3.118399092E1,-4.796625366E0,7.823480988E0,3.291355591E0,9.749230292E0
3.119398592E1,-4.567751312E0,7.992778931E0,3.210074615E0,9.749535688E0
3.120398192E1,-4.363875275E0,8.086783447E0,3.014431458E0,9.670898146E0
3.121397792E1,-4.153862000E0,8.100405121E0,2.856060791E0,9.540870813E0
3.122397292E1,-3.921545105E0,8.090825043E0,2.743045807E0,9.400226922E0
3.123396892E1,-3.799848175E0,8.029003601E0,2.571652222E0,9.247547790E0
3.124396492E1,-3.747008057E0,8.004903717E0,2.515968018E0,9.189594548E0
3.125395992E1,-3.643573151E0,7.941884766E0,2.462529144E0,9.078172102E0
3.126395592E1,-3.381019135E0,7.946674805E0,2.562072144E0,9.008059975E0
3.127395092E1,-3.047812042E0,8.070018311E0,2.808310089E0,9.071987618E0
3.128394692E1,-2.778222656E0,8.097261658E0,2.905757446E0,9.040331510E0
3.129394292E1,-2.519859924E0,8.146359558E0,3.029849396E0,9.049467136E0
3.130393792E1,-2.411185913E0,8.152496796E0,3.129841461E0,9.059411078E0
3.131393392E1,-2.269131317E0,8.136779480E0,3.222199402E0,9.040946091E0
3.132392892E1,-2.037862244E0,8.228688354E0,3.348536682E0,9.114652625E0
3.133392492E1,-1.782792664E0,8.410410461E0,3.450025635E0,9.263694225E0
3.134392092E1,-1.562750244E0,8.650960236E0,3.452720032E0,9.444711586E0
3.135391592E1,-1.402733002E0,8.930279388E0,3.280578003E0,9.616638803E0
3.136391192E1,-1.334325256E0,9.107810211E0,2.928061066E0,9.659512013E0
3.137390792E1,-1.417552185E0,9.141789551E0,2.592608643E0,9.607465325E0
3.138390292E1,-1.502126312E0,9.169182587E0,2.292333069E0,9.570009596E0
3.139389892E1,-1.549427948E0,9.240284729E0,2.069446564E0,9.595113231E0
3.140389392E1,-1.496438141E0,9.426647186E0,2.006876678E0,9.753387016E0
3.141388992E1,-1.331630859E0,9.607471161E0,2.069296875E0,9.917597109E0
3.142388592E1,-1.071322174E0,9.683812408E0,2.142644348E0,9.975714449E0
3.143388092E1,-8.403524780E-1,9.662406921E0,2.191891937E0,9.943474748E0
3.144387692E1,-8.208929443E-1,9.556726685E0,2.251018982E0,9.852511183E0
3.145387292E1,-9.677375793E-1,9.495503998E0,2.358495483E0,9.831765515E0
3.146386792E1,-1.067579956E0,9.490115204E0,2.433190155E0,9.855071176E0
3.147386392E1,-1.049617310E0,9.468709717E0,2.341880035E0,9.810329367E0
3.148385892E1,-1.014440460E0,9.353449402E0,2.156565399E0,9.652299181E0
3.149385492E1,-9.849517822E-1,9.298064575E0,2.071691895E0,9.576849282E0
3.150385092E1,-9.839039612E-1,9.336684265E0,2.260599060E0,9.656710008E0
3.151384592E1,-1.007405090E0,9.406738586E0,2.509531403E0,9.787713916E0
3.152384192E1,-9.580078125E-1,9.448651428E0,2.656675415E0,9.861679220E0
3.153383692E1,-9.208850098E-1,9.461524658E0,2.752326508E0,9.896654953E0
3.154383292E1,-1.090033264E0,9.426347809E0,2.736160126E0,9.875767199E0
3.155382892E1,-1.382075958E0,9.465715942E0,2.697091370E0,9.939024807E0
3.156382392E1,-1.474733276E0,9.570947113E0,2.673590240E0,1.004619090E1
3.157381992E1,-1.509011993E0,9.646390228E0,2.551743622E0,1.009164789E1
3.158381492E1,-1.595681763E0,9.676178284E0,2.270328827E0,1.006623164E1
3.159381092E1,-1.744921417E0,9.735155640E0,1.967957611E0,1.008418877E1
3.160381071E1,-1.839225311E0,9.853409729E0,1.613045654E0,1.015255383E1
3.161380571E1,-1.744921417E0,9.957593079E0,1.270707550E0,1.018887179E1
3.162380171E1,-1.569635925E0,9.933493195E0,9.843530273E-1,1.010480059E1
3.163379771E1,-1.340163116E0,9.878557434E0,8.146060181E-1,1.000227560E1
3.164379271E1,-9.851014709E-1,9.799970856E0,7.526348877E-1,9.878072330E0
3.165378871E1,-6.810836792E-1,9.716743927E0,7.544311523E-1,9.769757105E0
3.166378371E1,-5.051994324E-1,9.640103302E0,7.093748474E-1,9.679361075E0
3.167377971E1,-4.044589233E-1,9.602830811E0,6.625222778E-1,9.634151876E0
3.168377571E1,-1.907034302E-1,9.641001434E0,6.692582703E-1,9.666084165E0
3.169377071E1,1.975891113E-2,9.704768829E0,6.360273743E-1,9.725608427E0
3.170376671E1,2.083666992E-1,9.792336731E0,4.580474854E-1,9.805257918E0
3.171376171E1,2.981799316E-1,9.866282959E0,1.872605896E-1,9.872563863E0
3.172375771E1,2.230361938E-1,9.899364166E0,-7.858657837E-2,9.902188237E0
3.173375371E1,3.921844482E-2,9.942923584E0,-2.656974792E-1,9.946550288E0
3.174374871E1,-2.978805542E-2,1.002869522E1,-2.707868958E-1,1.003239456E1
3.175374471E1,-6.735992432E-3,1.006057892E1,-2.357597351E-1,1.006334319E1
3.176373971E1,5.583389282E-2,1.005459137E1,-1.631607056E-1,1.005607013E1
3.177373571E1,6.017486572E-2,1.005878265E1,-9.385482788E-2,1.005940049E1
3.178373171E1,6.586303711E-2,1.008797195E1,-6.945556641E-2,1.008842605E1
3.179372671E1,1.646575928E-2,1.009485764E1,-4.834945679E-2,1.009498685E1
3.180372271E1,-5.658233643E-2,1.009351044E1,2.275268555E-2,1.009369467E1
3.181371871E1,-2.073188782E-1,1.008033783E1,1.809736633E-1,1.008409358E1
3.182371371E1,-3.611988831E-1,1.004650818E1,3.445834351E-1,1.005890297E1
3.183370971E1,-4.489164734E-1,1.000504440E1,4.658312988E-1,1.002593828E1
3.184370471E1,-4.517605591E-1,9.975705414E0,5.198689270E-1,9.999452475E0
3.185370071E1,-3.423381042E-1,9.935588837E0,5.739065552E-1,9.958036435E0
3.186369671E1,-1.401086426E-1,9.900561676E0,6.438111877E-1,9.922461629E0
3.187369171E1,1.210981750E-1,9.900711365E0,6.966513062E-1,9.925929344E0
3.188368771E1,3.427871704E-1,9.913734283E0,7.137158203E-1,9.945301441E0
3.189368271E1,5.288502502E-1,9.858349457E0,7.860154724E-1,9.903764785E0
3.190367871E1,6.500981140E-1,9.754166107E0,8.190966797E-1,9.810061334E0
3.191367471E1,7.548802185E-1,9.643097076E0,8.369096375E-1,9.708737462E0
3.192366971E1,8.577163696E-1,9.527387695E0,8.915460205E-1,9.607374666E0
3.193366571E1,9.662406921E-1,9.395062866E0,9.247769165E-1,9.489786071E0
3.194366071E1,1.009201355E0,9.248068542E0,9.529183960E-1,9.351647588E0
3.195365671E1,1.071621552E0,9.143585815E0,1.108594666E0,9.272675798E0
3.196365271E1,1.131197662E0,9.044791260E0,1.332978058E0,9.212203189E0
3.197364771E1,1.180594940E0,8.962761841E0,1.636097717E0,9.187040871E0
3.198364371E1,1.139430542E0,8.920699310E0,2.036215668E0,9.220810832E0
3.199363871E1,1.104702759E0,8.926088104E0,2.439926147E0,9.319262666E0
3.200363471E1,1.092727661E0,8.928034058E0,2.742447052E0,9.403449458E0
3.201363071E1,1.085093536E0,8.838669891E0,2.868335266E0,9.355579118E0
3.202362571E1,1.172362061E0,8.754844208E0,2.980751495E0,9.322371446E0
3.203362171E1,1.285077667E0,8.687633972E0,3.089126129E0,9.309624530E0
3.204361671E1,1.329385529E0,8.622070312E0,3.184178467E0,9.286891561E0
3.205361271E1,1.251846771E0,8.594826965E0,3.286864929E0,9.286638357E0
3.206360871E1,1.136287079E0,8.618777161E0,3.319796448E0,9.305671202E0
3.207360371E1,1.133892059E0,8.687484283E0,3.294199677E0,9.360013135E0
3.208359971E1,1.283131714E0,8.757987671E0,3.251089325E0,9.429653060E0
3.209359471E1,1.426383820E0,8.837023315E0,3.210373993E0,9.509682069E0
3.210359071E1,1.415157166E0,8.913514252E0,3.209026794E0,9.578687754E0
3.211358671E1,1.205143890E0,8.968450012E0,3.258124695E0,9.617735905E0
3.212358171E1,8.143066406E-1,9.089248810E0,3.294349365E0,9.702075910E0
3.213357771E1,4.900808716E-1,9.223369904E0,3.236868896E0,9.787137063E0
3.214357271E1,2.975811768E-1,9.311087494E0,3.190465393E0,9.847028704E0
3.215356871E1,2.871029663E-1,9.338480530E0,3.110232239E0,9.846988946E0
3.216356471E1,4.040098572E-1,9.349856873E0,2.981200562E0,9.821945036E0
3.217355971E1,5.227130127E-1,9.336384888E0,2.870879974E0,9.781782225E0
3.218355571E1,5.421725464E-1,9.333540802E0,2.799777832E0,9.759492348E0
3.219355071E1,4.799020386E-1,9.324110413E0,2.807262268E0,9.749362153E0
3.220354671E1,3.632945251E-1,9.366472321E0,2.837948456E0,9.793709107E0
3.221354271E1,1.959425354E-1,9.365274811E0,2.918031921E0,9.811303484E0
3.222353771E1,7.095245361E-2,9.362580414E0,3.018173676E0,9.837292239E0
3.223353371E1,-1.017883301E-2,9.372759247E0,2.995271301E0,9.839734228E0
3.224352871E1,-1.751358032E-2,9.362131348E0,2.846181335E0,9.785221423E0
3.225352471E1,-8.173004150E-2,9.339378662E0,2.669398956E0,9.713720419E0
3.226352071E1,-1.893562317E-1,9.366322632E0,2.496658173E0,9.695213121E0
3.227351571E1,-2.448907471E-1,9.413773956E0,2.413281555E0,9.721267378E0
3.228351171E1,-2.035766602E-1,9.364226990E0,2.364033966E0,9.660168071E0
3.229350671E1,-8.367599487E-2,9.375902710E0,2.405797119E0,9.680000675E0
3.230350271E1,4.984634399E-2,9.392667847E0,2.637215881E0,9.756003359E0
3.231349871E1,3.263214111E-2,9.311087494E0,2.971620483E0,9.773839751E0
3.232349371E1,-1.613644409E-1,9.268575897E0,3.269051971E0,9.829508555E0
3.233348971E1,-6.313870239E-1,9.285790100E0,3.331172791E0,9.885406391E0
3.234348471E1,-1.140628052E0,9.344318390E0,3.115321655E0,9.915772665E0
3.235348071E1,-1.593436432E0,9.436826019E0,2.814896393E0,9.975789026E0
3.236347671E1,-1.813778229E0,9.591604156E0,2.602787476E0,1.010263156E1
3.237347171E1,-1.713486786E0,9.779313812E0,2.418370972E0,1.021858766E1
3.238346771E1,-1.510808258E0,9.885443115E0,2.199825439E0,1.023932415E1
3.239346271E1,-1.329086151E0,9.952952728E0,1.919159088E0,1.022305774E1
3.240345871E1,-1.304836578E0,1.005339386E1,1.646276550E0,1.027051864E1
3.241345471E1,-1.461710358E0,1.013302826E1,1.382225647E0,1.033079893E1
3.242344971E1,-1.702709198E0,1.015937347E1,1.147513733E0,1.036479019E1
3.243344571E1,-1.875449982E0,1.016895355E1,1.018781433E0,1.039051705E1
3.244344071E1,-1.920955353E0,1.015054184E1,1.006806335E0,1.037965453E1
3.245343671E1,-1.885479126E0,1.008842102E1,1.043929138E0,1.031605827E1
3.246343171E1,-1.801054688E0,1.004740631E1,1.102008362E0,1.026686875E1
3.247342771E1,-1.754052429E0,9.993518372E0,1.128802643E0,1.020888362E1
3.248342371E1,-1.728006592E0,9.960137787E0,1.027912445E0,1.016105091E1
3.249341871E1,-1.722019043E0,9.955946503E0,9.575587463E-1,1.014904622E1
3.250341471E1,-1.723216553E0,9.921218719E0,9.059161377E-1,1.011042730E1
3.251340971E1,-1.773362274E0,9.861792297E0,8.620573425E-1,1.005698284E1
3.252340571E1,-1.734592896E0,9.826166382E0,8.716374207E-1,1.001609255E1
3.253340171E1,-1.701811066E0,9.800868988E0,9.616003418E-1,9.993891586E0
3.254339671E1,-1.653910675E0,9.778715057E0,9.601034546E-1,9.963959421E0
3.255339271E1,-1.586101685E0,9.725575562E0,8.725355530E-1,9.892616279E0
3.256338771E1,-1.573378143E0,9.702224121E0,7.795788574E-1,9.859838481E0
3.257338371E1,-1.542841644E0,9.760153656E0,6.554869080E-1,9.903061285E0
3.258337971E1,-1.469194794E0,9.828262024E0,5.215155029E-1,9.951142958E0
3.259337471E1,-1.478026428E0,9.840087433E0,4.159849548E-1,9.959162931E0
3.260336708E1,-1.501677246E0,9.830657043E0,4.087998962E-1,9.953088456E0
3.261336208E1,-1.520088959E0,9.861043854E0,4.578977966E-1,9.988019159E0
3.262335808E1,-1.535506897E0,9.863738251E0,4.748126221E-1,9.993826131E0
3.263335408E1,-1.503623199E0,9.807305603E0,4.613406372E-1,9.932621059E0
3.264334908E1,-1.451082458E0,9.764494629E0,4.929249573E-1,9.884026036E0
3.265334508E1,-1.416354675E0,9.718240814E0,5.442681885E-1,9.835979511E0
3.266334008E1,-1.380130005E0,9.687704315E0,6.393205261E-1,9.806380804E0
3.267333608E1,-1.385069733E0,9.643396454E0,7.455995178E-1,9.770846021E0
3.268333208E1,-1.411714325E0,9.576784973E0,8.551716614E-1,9.717976452E0
3.269332708E1,-1.457968140E0,9.560917969E0,8.951385498E-1,9.712780062E0
3.270332308E1,-1.568288727E0,9.575886841E0,8.521778870E-1,9.740808255E0
3.271331808E1,-1.693428497E0,9.622589722E0,7.102729797E-1,9.796245236E0
3.272331408E1,-1.760638733E0,9.672286377E0,5.300477600E-1,9.845502686E0
3.273330908E1,-1.769170990E0,9.736951904E0,4.381388855E-1,9.906067033E0
3.274330508E1,-1.770667877E0,9.801916809E0,4.308041382E-1,9.969876131E0
3.275330108E1,-1.740131378E0,9.864636383E0,4.008663940E-1,1.002495895E1
3.276329608E1,-1.685644684E0,9.886940002E0,3.330574036E-1,1.003513367E1
3.277329208E1,-1.575922852E0,9.871222687E0,3.005749512E-1,1.000074575E1
3.278328708E1,-1.474882965E0,9.881850586E0,3.231779480E-1,9.996534137E0
3.279328308E1,-1.401834869E0,9.902807007E0,3.665876770E-1,1.000825230E1
3.280327908E1,-1.336271210E0,9.867779846E0,4.043092346E-1,9.966050662E0
3.281327408E1,-1.263073425E0,9.802665253E0,4.604425049E-1,9.894423067E0
3.282327008E1,-1.228195953E0,9.772727509E0,5.712121582E-1,9.866151812E0
3.283326508E1,-1.233734436E0,9.745184784E0,6.806346130E-1,9.846521752E0
3.284326108E1,-1.247655487E0,9.690997467E0,7.282356262E-1,9.798081611E0
3.285325708E1,-1.227297821E0,9.635912018E0,7.575746155E-1,9.743253032E0
3.286325208E1,-1.161883850E0,9.646240540E0,7.890092468E-1,9.747946769E0
3.287324808E1,-1.144819336E0,9.670490112E0,7.723937988E-1,9.768601871E0
3.288324308E1,-1.193917236E0,9.646988983E0,7.069798279E-1,9.746263658E0
3.289323908E1,-1.348096619E0,9.671388245E0,5.742059326E-1,9.781759940E0
3.290323408E1,-1.479223938E0,9.693991241E0,4.412823486E-1,9.816124478E0
3.291323008E1,-1.593286743E0,9.697434082E0,3.493734741E-1,9.833659148E0
3.292322608E1,-1.667981415E0,9.667646027E0,2.987786865E-1,9.815029822E0
3.293322108E1,-1.691931610E0,9.670190735E0,2.871029663E-1,9.821285534E0
3.294321708E1,-1.680255890E0,9.675579529E0,2.667453003E-1,9.824014054E0
3.295321208E1,-1.617087250E0,9.652826843E0,2.176473999E-1,9.789760346E0
3.296320808E1,-1.611548767E0,9.611662445E0,1.336720276E-1,9.746743692E0
3.297320408E1,-1.575773163E0,9.680968323E0,1.919009399E-1,9.810251510E0
3.298319908E1,-1.636546783E0,9.688003693E0,2.748284912E-1,9.829101262E0
3.299319508E1,-1.667981415E0,9.661658478E0,2.740800476E-1,9.808411004E0
3.300319008E1,-1.674418030E0,9.664652252E0,3.073109436E-1,9.813440727E0
3.301318608E1,-1.687890015E0,9.667496338E0,3.094065857E-1,9.818614494E0
3.302318108E1,-1.726060638E0,9.678722992E0,2.475851440E-1,9.834544346E0
3.303317708E1,-1.684447174E0,9.705816650E0,1.874102783E-1,9.852682972E0
3.304317308E1,-1.595681763E0,9.730964355E0,2.398013306E-1,9.863841658E0
3.305316808E1,-1.521136780E0,9.727072449E0,2.779719543E-1,9.849216412E0
3.306316408E1,-1.461860046E0,9.714498596E0,3.372486877E-1,9.829661970E0
3.307315908E1,-1.426533508E0,9.708660736E0,3.733236694E-1,9.820003142E0
3.308315508E1,-1.402583313E0,9.729467468E0,3.606001282E-1,9.836656425E0
3.309315108E1,-1.397793274E0,9.734107819E0,3.899391174E-1,9.841683473E0
3.310314608E1,-1.441951447E0,9.736203461E0,4.272116089E-1,9.851669481E0
3.311314208E1,-1.523831177E0,9.690099335E0,4.607418823E-1,9.819998455E0
3.312313708E1,-1.622476044E0,9.686656494E0,5.384303284E-1,9.836343313E0
3.313313308E1,-1.683399353E0,9.654772797E0,6.280938721E-1,9.820538328E0
3.314312808E1,-1.800156555E0,9.676327972E0,6.985972595E-1,9.867113295E0
3.315312408E1,-1.863175507E0,9.737101593E0,6.518943787E-1,9.935166666E0
3.316312008E1,-1.773212585E0,9.743238831E0,5.516029358E-1,9.918631538E0
3.317311508E1,-1.668280792E0,9.786049805E0,4.183799744E-1,9.936044152E0
3.318311108E1,-1.655257874E0,9.858948212E0,2.459385681E-1,9.999961212E0
3.319310608E1,-1.570234680E0,9.895172882E0,1.115180969E-1,1.001960676E1
3.320310208E1,-1.485660553E0,9.871671753E0,1.930984497E-2,9.982858476E0
3.321309708E1,-1.484912109E0,9.829609222E0,-1.020877075E-1,9.941659989E0
3.322309308E1,-1.469194794E0,9.798174591E0,-1.568737793E-1,9.908953933E0
3.323308908E1,-1.461111603E0,9.762698364E0,-1.565744019E-1,9.872671473E0
3.324308408E1,-1.527573395E0,9.769883423E0,-1.175056458E-1,9.889282590E0
3.325308008E1,-1.670526123E0,9.811047821E0,-8.307723999E-2,9.952598590E0
3.326307508E1,-1.776954803E0,9.785900116E0,-3.891906738E-3,9.945925025E0
3.327307108E1,-1.759291534E0,9.787846069E0,7.649093628E-2,9.944993124E0
3.328306708E1,-1.659149780E0,9.779463501E0,1.206491089E-1,9.919941561E0
3.329306208E1,-1.530417480E0,9.759405212E0,1.209484863E-1,9.879412751E0
3.330305808E1,-1.374890900E0,9.762099609E0,9.744735718E-2,9.858925385E0
3.331305308E1,-1.277293854E0,9.782457275E0,6.286926270E-2,9.865693208E0
3.332304908E1,-1.315314789E0,9.755662994E0,5.448669434E-2,9.844083617E0
3.333304408E1,-1.413510590E0,9.695188751E0,9.684860229E-2,9.798167010E0
3.334304008E1,-1.508562927E0,9.641450500E0,2.180964661E-1,9.761193366E0
3.335303608E1,-1.650168457E0,9.603878632E0,3.646417236E-1,9.751436012E0
3.336303108E1,-1.770817566E0,9.613309021E0,5.063969421E-1,9.788153199E0
3.337302708E1,-1.827100525E0,9.624086609E0,5.444178772E-1,9.811102395E0
3.338302208E1,-1.781295776E0,9.603878632E0,5.819897461E-1,9.784999309E0
3.339301808E1,-1.660946045E0,9.603579254E0,6.764433289E-1,9.769598345E0
3.340301308E1,-1.551822968E0,9.618398438E0,7.482939148E-1,9.771473114E0
3.341300908E1,-1.520388336E0,9.572294312E0,8.167016602E-1,9.726633574E0
3.342300508E1,-1.542093201E0,9.541757812E0,8.990304565E-1,9.707288466E0
3.343300008E1,-1.609453125E0,9.526639252E0,9.689350891E-1,9.710099382E0
3.344299608E1,-1.690584412E0,9.540859680E0,9.942324829E-1,9.740358172E0
3.345299108E1,-1.752106476E0,9.533824310E0,1.021326141E0,9.747142667E0
3.346298708E1,-1.810934143E0,9.486971741E0,1.025068359E0,9.712511540E0
3.347298208E1,-1.840572510E0,9.524393921E0,1.033001862E0,9.755453837E0
3.348297808E1,-1.791175232E0,9.587861938E0,9.919871521E-1,9.804052416E0
3.349297408E1,-1.715732117E0,9.639055481E0,9.237290955E-1,9.834043050E0
3.350296908E1,-1.610351257E0,9.644294586E0,8.557704163E-1,9.815191911E0
3.351296508E1,-1.569336548E0,9.642348633E0,7.611671448E-1,9.798830531E0
3.352296008E1,-1.586850128E0,9.691147156E0,7.075785828E-1,9.845663714E0
3.353295608E1,-1.573228455E0,9.713301086E0,6.685098267E-1,9.862564127E0
3.354295108E1,-1.603615265E0,9.695039063E0,6.448590088E-1,9.847903710E0
3.355294708E1,-1.647773438E0,9.686207428E0,6.074368286E-1,9.844122670E0
3.356294308E1,-1.619332581E0,9.695787506E0,5.849835205E-1,9.847473741E0
3.357293808E1,-1.552870789E0,9.697583771E0,5.809419250E-1,9.838294171E0
3.358293408E1,-1.497785339E0,9.708211670E0,5.587879944E-1,9.838952118E0
3.359292908E1,-1.529369659E0,9.715696106E0,5.574407959E-1,9.851114791E0
3.360292508E1,-1.557660828E0,9.728120270E0,5.857319641E-1,9.869433275E0
3.361292179E1,-1.610650635E0,9.741592255E0,6.239025879E-1,9.893536757E0
3.362291679E1,-1.683249664E0,9.716594238E0,7.120692444E-1,9.886990221E0
3.363291279E1,-1.698817291E0,9.652527466E0,8.460406494E-1,9.837329488E0
3.364290779E1,-1.691033478E0,9.613907776E0,8.840615845E-1,9.801447946E0
3.365290379E1,-1.755399628E0,9.592651978E0,8.196954346E-1,9.786332327E0
3.366289879E1,-1.830992432E0,9.641151123E0,7.605683899E-1,9.842905696E0
3.367289479E1,-1.779798889E0,9.685608673E0,7.370672607E-1,9.875321139E0
3.368289079E1,-1.700463867E0,9.688901825E0,7.053332520E-1,9.862245735E0
3.369288579E1,-1.686991882E0,9.695039063E0,6.343807983E-1,9.861144104E0
3.370288179E1,-1.635049896E0,9.717642059E0,5.104385376E-1,9.867446623E0
3.371287679E1,-1.447938995E0,9.730515289E0,-5.409750366E-1,9.852517908E0
3.372287279E1,-1.566492462E0,9.905052338E0,-1.031355286E-1,1.002868872E1
3.373286779E1,-1.519490204E0,9.828411713E0,4.385879517E-1,9.954842373E0
3.374286379E1,-1.633702698E0,9.557774506E0,5.499563599E-1,9.711976627E0
3.375285879E1,-1.705104218E0,9.548344116E0,7.685018921E-1,9.729791925E0
3.376285479E1,-1.721270599E0,9.555529175E0,1.085991669E0,9.769866334E0
3.377285079E1,-1.664239197E0,9.523795166E0,1.474733276E0,9.779938891E0
3.378284579E1,-1.705702972E0,9.475595398E0,1.738335114E0,9.783564777E0
